id,name,address,map_link,latitude,longitude,rating,open_hours,website,phone
1578,Golden Meat House,"100 Trần Bạch Đằng, Bắc Mỹ Phú Ngũ Hành Sơn Da Nang 550000",https://www.bing.com/maps?cp=16.054996490478516%7E108.24600982666016&lvl=17.0&q=Golden%20Meat%20House%20%2C%20100%20Tr%E1%BA%A7n%20B%E1%BA%A1ch%20%C4%90%E1%BA%B1ng%2C%20B%E1%BA%AFc%20M%E1%BB%B9%20Ph%C3%BA%20Ng%C5%A9%20H%C3%A0nh%20S%C6%A1n%20Da%20Nang%20550000,16.05499649,108.2460098,5.0,Open · Closes midnight,https://goldenmeat.vn/,0236 3712 888
1579,MAMA HOT POT Buffet - Võ Văn Kiệt,"Lô A2-1 Võ Văn Kiệt, P. An Hải Đông, Q, Sơn Trà Da Nang 550000",https://www.bing.com/maps?cp=16.063106536865234%7E108.24195098876953&lvl=17.0&q=MAMA%20HOT%20POT%20Buffet%20-%20V%C3%B5%20V%C4%83n%20Ki%E1%BB%87t%20%2C%20L%C3%B4%20A2-1%20V%C3%B5%20V%C4%83n%20Ki%E1%BB%87t%2C%20P.%20An%20H%E1%BA%A3i%20%C4%90%C3%B4ng%2C%20Q%2C%20S%C6%A1n%20Tr%C3%A0%20Da%20Nang%20550000,16.06310654,108.241951,5.0,Open · Closes 10 PM,https://www.facebook.com/mamahotpot.buffet.vvk/menu/,0777 000 580
1580,Bien Rang Son Tra Seafood Restaurant,4 Đường Hoàng Kế Viêm Quận Ngũ Hành Sơn 50507,https://www.bing.com/maps?cp=16.05001449584961%7E108.247802734375&lvl=17.0&q=Bien%20Rang%20Son%20Tra%20Seafood%20Restaurant%20%2C%204%20%C4%90%C6%B0%E1%BB%9Dng%20Ho%C3%A0ng%20K%E1%BA%BF%20Vi%C3%AAm%20Qu%E1%BA%ADn%20Ng%C5%A9%20H%C3%A0nh%20S%C6%A1n%2050507,16.0500145,108.2478027,4.0,Open · Closes 11 PM,https://haisandanangvn.com/,097 634 35 79
1581,Độc Mộc Buffet,"K209/05, Nguyễn Văn Thoại, An Hải, Sơn Trà Da Nang 550000 Da Nang",https://www.bing.com/maps?cp=16.056396484375%7E108.24337005615234&lvl=17.0&q=%C4%90%E1%BB%99c%20M%E1%BB%99c%20Buffet%20%2C%20K209%2F05%2C%20Nguy%E1%BB%85n%20V%C4%83n%20Tho%E1%BA%A1i%2C%20An%20H%E1%BA%A3i%2C%20S%C6%A1n%20Tr%C3%A0%20Da%20Nang%20550000%20Da%20Nang,16.05639648,108.2433701,4.5,Closed · Opens 5 PM,https://docmocbuffet.com/,090 545 60 33
1582,Maharaja Indian Restaurant,"09 An Thượng 2, Bắc Mỹ Phú, Ngũ Hành Sơn Da Nang 550000 Thành Phố Đà Nẵng",https://www.bing.com/maps?cp=16.050424575805664%7E108.24703216552734&lvl=17.0&q=Maharaja%20Indian%20Restaurant%20%2C%2009%20An%20Th%C6%B0%E1%BB%A3ng%202%2C%20B%E1%BA%AFc%20M%E1%BB%B9%20Ph%C3%BA%2C%20Ng%C5%A9%20H%C3%A0nh%20S%C6%A1n%20Da%20Nang%20550000%20Th%C3%A0nh%20Ph%E1%BB%91%20%C4%90%C3%A0%20N%E1%BA%B5ng,16.05042458,108.2470322,4.5,Opens in 2 mins,http://www.facebook.com/maharaja.danang/,090 197 32 75
1583,Diner 66,162 Đường Nguyễn Văn Thoại Quận Sơn Trà 50408,https://www.bing.com/maps?cp=16.05582618713379%7E108.2447509765625&lvl=17.0&q=Diner%2066%20%2C%20162%20%C4%90%C6%B0%E1%BB%9Dng%20Nguy%E1%BB%85n%20V%C4%83n%20Tho%E1%BA%A1i%20Qu%E1%BA%ADn%20S%C6%A1n%20Tr%C3%A0%2050408,16.05582619,108.244751,5.0,Open · Closes 10 PM,https://diner66.vn/,0899 474 640
1584,Veda's Kitchen Indian Restaurant,29 Đường An Thượng 3 Quận Ngũ Hành Sơn 50507,https://www.bing.com/maps?cp=16.048973083496094%7E108.24687194824219&lvl=17.0&q=Veda's%20Kitchen%20Indian%20Restaurant%20%2C%2029%20%C4%90%C6%B0%E1%BB%9Dng%20An%20Th%C6%B0%E1%BB%A3ng%203%20Qu%E1%BA%ADn%20Ng%C5%A9%20H%C3%A0nh%20S%C6%A1n%2050507,16.04897308,108.2468719,4.5,Closed · Opens 11 AM,https://www.facebook.com/vedaskitchen/,0335 000 409
1585,Himalaya Indian Restaurant,12 An Thuong 5 Da Nang 550000 Da Nang,https://www.bing.com/maps?cp=16.048908233642578%7E108.24539184570312&lvl=17.0&q=Himalaya%20Indian%20Restaurant%20%2C%2012%20An%20Thuong%205%20Da%20Nang%20550000%20Da%20Nang,16.04890823,108.2453918,4.5,Closed · Opens 11 AM,https://www.facebook.com/HimalayaIndianR/,0376 665 925
1586,Ivegan Supershop Da Nang,Lo 31 An Thuong 4 Ngu Hanh Son My An 550000 Đà Nẵng,https://www.bing.com/maps?cp=16.048782348632812%7E108.24644470214844&lvl=17.0&q=Ivegan%20Supershop%20Da%20Nang%20%2C%20Lo%2031%20An%20Thuong%204%20Ngu%20Hanh%20Son%20My%20An%20550000%20%C4%90%C3%A0%20N%E1%BA%B5ng,16.04878235,108.2464447,5.0,Open · Closes 9 PM,https://ivegansupershop.com/,0236 6522 331
1587,Adobo Mexican Grill,23 An Thuong 2 Da Nang 550000 Da Nang,https://www.bing.com/maps?cp=16.04922103881836%7E108.24729919433594&lvl=17.0&q=Adobo%20Mexican%20Grill%20%2C%2023%20An%20Thuong%202%20Da%20Nang%20550000%20Da%20Nang,16.04922104,108.2472992,5.0,Closed · Opens 11 AM,https://www.facebook.com/SharonSingsAndMakesAdobo/about/,0766 733 289
1588,Quán ăn Thìa Gỗ Đà Nẵng,53 Phan Phúc Duyện My An Ward 50000 Đà Nẵng,https://www.bing.com/maps?cp=16.05298614501953%7E108.24153137207031&lvl=17.0&q=Qu%C3%A1n%20%C4%83n%20Th%C3%ACa%20G%E1%BB%97%20%C4%90%C3%A0%20N%E1%BA%B5ng%20%2C%2053%20Phan%20Ph%C3%BAc%20Duy%E1%BB%87n%20My%20An%20Ward%2050000%20%C4%90%C3%A0%20N%E1%BA%B5ng,16.05298615,108.2415314,5.0,Open · Closes 10 PM,https://danang.thiagorestaurant.com/,0236 3689 005
1589,L'italiano Restaurant,An thuong 30 Da Nang 550000,https://www.bing.com/maps?cp=16.051149368286133%7E108.24596405029297&lvl=17.0&q=L'italiano%20Restaurant%20%2C%20An%20thuong%2030%20Da%20Nang%20550000,16.05114937,108.2459641,4.5,Opens in 2 mins,,090 606 94 58
1590,Ngon Hoa,100 Le Quang Dao Ngu Hanh Son Da Nang 550000 Da Nang,https://www.bing.com/maps?cp=16.04897117614746%7E108.24591827392578&lvl=17.0&q=Ngon%20Hoa%20%2C%20100%20Le%20Quang%20Dao%20Ngu%20Hanh%20Son%20Da%20Nang%20550000%20Da%20Nang,16.04897118,108.2459183,4.5,Open · Closes 10 PM,http://www.ngonthihoarestaurant.com/,096 722 01 00
1591,Ganesh Da Nang,193 Đường Lê Quang Đạo Quận Ngũ Hành Sơn 50507,https://www.bing.com/maps?cp=16.04867935180664%7E108.24600982666016&lvl=17.0&q=Ganesh%20Da%20Nang%20%2C%20193%20%C4%90%C6%B0%E1%BB%9Dng%20L%C3%AA%20Quang%20%C4%90%E1%BA%A1o%20Qu%E1%BA%ADn%20Ng%C5%A9%20H%C3%A0nh%20S%C6%A1n%2050507,16.04867935,108.2460098,4.0,Open · Closes 7 PM,https://www.indianrestaurantganesh.com/,0777 400 709
1592,Epic Mexican Cantina,43 An Thượng 6 Da Nang 550000,https://www.bing.com/maps?cp=16.048147201538086%7E108.24531555175781&lvl=17.0&q=Epic%20Mexican%20Cantina%20%2C%2043%20An%20Th%C6%B0%E1%BB%A3ng%206%20Da%20Nang%20550000,16.0481472,108.2453156,4.5,Open · Closes 11 PM,https://epicmexicancantina.vn/,093 510 36 04
1593,DaNang ISSUN Boushi 一寸法師２,No 19 An Thuong 3 Da Nang 550000 Da Nang,https://www.bing.com/maps?cp=16.049034118652344%7E108.24685668945312&lvl=17.0&q=DaNang%20ISSUN%20Boushi%20%E4%B8%80%E5%AF%B8%E6%B3%95%E5%B8%AB%EF%BC%92%20%2C%20No%2019%20An%20Thuong%203%20Da%20Nang%20550000%20Da%20Nang,16.04903412,108.2468567,4.5,Open · Closes 2 PM,https://www.facebook.com/isunboushi2/,091 888 60 28
1594,Tucana Restaurant,"10A Hoang Ke Viem Street, My An Ward, Ngu Hanh Son District Da Nang 550000",https://www.bing.com/maps?cp=16.04848861694336%7E108.24235534667969&lvl=17.0&q=Tucana%20Restaurant%20%2C%2010A%20Hoang%20Ke%20Viem%20Street%2C%20My%20An%20Ward%2C%20Ngu%20Hanh%20Son%20District%20Da%20Nang%20550000,16.04848862,108.2423553,3.5,,https://www.facebook.com/people/Tucana/100077420303101/,090 582 83 87
1595,Felina Cantina 2,"An Thuong 2 Street, My An Ward, Ngu Hanh Son District Da Nang",https://www.bing.com/maps?cp=16.04861831665039%7E108.2455062866211&lvl=17.0&q=Felina%20Cantina%202%20%2C%20An%20Thuong%202%20Street%2C%20My%20An%20Ward%2C%20Ngu%20Hanh%20Son%20District%20Da%20Nang,16.04861832,108.2455063,4.5,Closed · Opens 11 AM,https://www.facebook.com/felinacantina2/,090 239 21 66
1596,Ga Kim Chuong,"65 Phan Tứ, Bắc Mỹ An, Ngũ Hành Sơn, Đà Nẵng 550000, Vietnam Da Nang 550000 Da Nang",https://www.bing.com/maps?cp=16.046133041381836%7E108.24504089355469&lvl=17.0&q=Ga%20Kim%20Chuong%20%2C%2065%20Phan%20T%E1%BB%A9%2C%20B%E1%BA%AFc%20M%E1%BB%B9%20An%2C%20Ng%C5%A9%20H%C3%A0nh%20S%C6%A1n%2C%20%C4%90%C3%A0%20N%E1%BA%B5ng%20550000%2C%20Vietnam%20Da%20Nang%20550000%20Da%20Nang,16.04613304,108.2450409,,,https://www.facebook.com/gakimchuong/,097 187 14 26
1597,Cuisine Pallet BBQ,30 Đường An Thượng 3 Quận Ngũ Hành Sơn 50507,https://www.bing.com/maps?cp=16.048707962036133%7E108.24695587158203&lvl=17.0&q=Cuisine%20Pallet%20BBQ%20%2C%2030%20%C4%90%C6%B0%E1%BB%9Dng%20An%20Th%C6%B0%E1%BB%A3ng%203%20Qu%E1%BA%ADn%20Ng%C5%A9%20H%C3%A0nh%20S%C6%A1n%2050507,16.04870796,108.2469559,,Closed · Opens 11 AM,https://www.facebook.com/Cuisine.Pallet.BBQ/,091 357 04 37
1598,Don Cipriani's,"Vo Nguyen Giap Street, Khue My Ward, Ngu Hanh Son District, Vo Nguyen Giap Street, Ngu Hanh Son District Da Nang 59000",https://www.bing.com/maps?cp=16.040422439575195%7E108.25163269042969&lvl=17.0&q=Don%20Cipriani's%20%2C%20Vo%20Nguyen%20Giap%20Street%2C%20Khue%20My%20Ward%2C%20Ngu%20Hanh%20Son%20District%2C%20Vo%20Nguyen%20Giap%20Street%2C%20Ngu%20Hanh%20Son%20District%20Da%20Nang%2059000,16.04042244,108.2516327,4.5,Closed · Opens 11:30 AM,https://furamavietnam.com/vi/culinary/,0236 3847 333
1599,"Hai San Pho, Da Nang","51 Vo Nguyen Giap My An, Ngu Hanh Son Da Nang 550000 Da Nang",https://www.bing.com/maps?cp=16.048553466796875%7E108.2491455078125&lvl=17.0&q=Hai%20San%20Pho%2C%20Da%20Nang%20%2C%2051%20Vo%20Nguyen%20Giap%20My%20An%2C%20Ngu%20Hanh%20Son%20Da%20Nang%20550000%20Da%20Nang,16.04855347,108.2491455,,Open · Closes 10:30 PM,,094 594 32 32
1600,Cá Chuồn Cồ Seafood Restaurant,99 Vo Nguyen Giap Street Ngu Hanh Son District Da Nang 550000 Thành Phố Đà Nẵng,https://www.bing.com/maps?cp=16.04362678527832%7E108.24787139892578&lvl=17.0&q=C%C3%A1%20Chu%E1%BB%93n%20C%E1%BB%93%20Seafood%20Restaurant%20%2C%2099%20Vo%20Nguyen%20Giap%20Street%20Ngu%20Hanh%20Son%20District%20Da%20Nang%20550000%20Th%C3%A0nh%20Ph%E1%BB%91%20%C4%90%C3%A0%20N%E1%BA%B5ng,16.04362679,108.2478714,5.0,Closed · Opens 11 AM,,0236 3919 999
1601,Dhaba 28,28 Đường An Thượng 3 Quận Ngũ Hành Sơn 50507,https://www.bing.com/maps?cp=16.048736572265625%7E108.2469482421875&lvl=17.0&q=Dhaba%2028%20%2C%2028%20%C4%90%C6%B0%E1%BB%9Dng%20An%20Th%C6%B0%E1%BB%A3ng%203%20Qu%E1%BA%ADn%20Ng%C5%A9%20H%C3%A0nh%20S%C6%A1n%2050507,16.04873657,108.2469482,5.0,Closed · Opens 11:30 AM,http://dhaba28.com/,0775 010 521
1602,MANVAR RASOI INDIAN RESTAURANT,37 Che Lan Vien My Khe Beach Da Nang 55000 Đà Nẵng,https://www.bing.com/maps?cp=16.042320251464844%7E108.24626922607422&lvl=17.0&q=MANVAR%20RASOI%20INDIAN%20RESTAURANT%20%2C%2037%20Che%20Lan%20Vien%20My%20Khe%20Beach%20Da%20Nang%2055000%20%C4%90%C3%A0%20N%E1%BA%B5ng,16.04232025,108.2462692,5.0,Closed · Opens 11:30 AM,https://manvar-rasoi.com/,0354 488 822
1603,"Tandoori~nights, Da Nang","12, An Thuong 5 Ngu Hanh Son Dist Da Nang 550000 Vietnam",https://www.bing.com/maps?cp=16.048908233642578%7E108.24539184570312&lvl=17.0&q=Tandoori~nights%2C%20Da%20Nang%20%2C%2012%2C%20An%20Thuong%205%20Ngu%20Hanh%20Son%20Dist%20Da%20Nang%20550000%20Vietnam,16.04890823,108.2453918,,,https://www.facebook.com/tandoorinights.danang/,098 895 25 50
1604,Paramount Steak & Coffee,64 Lê Quang Đạo - Ngũ Hành Sơn - Đà Nẵng Da Nang 550000 Da Nang,https://www.bing.com/maps?cp=16.050975799560547%7E108.24529266357422&lvl=17.0&q=Paramount%20Steak%20%26%20Coffee%20%2C%2064%20L%C3%AA%20Quang%20%C4%90%E1%BA%A1o%20-%20Ng%C5%A9%20H%C3%A0nh%20S%C6%A1n%20-%20%C4%90%C3%A0%20N%E1%BA%B5ng%20Da%20Nang%20550000%20Da%20Nang,16.0509758,108.2452927,,Open · Closes 10 PM,https://www.facebook.com/paramountrestaurantdn/,097 346 26 20
1605,Nhà Hàng Bảo Hân,"17 Cửa Đại, Hội An, Quảng Nam, Vietnam Vietnam Vietnam Vietnam",https://www.bing.com/maps?cp=15.896513938903809%7E108.3645248413086&lvl=17.0&q=Nh%C3%A0%20H%C3%A0ng%20B%E1%BA%A3o%20H%C3%A2n%20%2C%2017%20C%E1%BB%ADa%20%C4%90%E1%BA%A1i%2C%20H%E1%BB%99i%20An%2C%20Qu%E1%BA%A3ng%20Nam%2C%20Vietnam%20Vietnam%20Vietnam%20Vietnam,15.89651394,108.3645248,4.5,Open · Closes 10 PM,,093 532 64 04
1606,Lucky Beach Seafood Restaurant,Tổ 02/khối Thịnh Mỹ/cẩm An Hoi An 51316 Việt Nam,https://www.bing.com/maps?cp=15.90533447265625%7E108.34794616699219&lvl=17.0&q=Lucky%20Beach%20Seafood%20Restaurant%20%2C%20T%E1%BB%95%2002%2Fkh%E1%BB%91i%20Th%E1%BB%8Bnh%20M%E1%BB%B9%2Fc%E1%BA%A9m%20An%20Hoi%20An%2051316%20Vi%E1%BB%87t%20Nam,15.90533447,108.3479462,4.5,Open · Closes 10 PM,https://www.facebook.com/luckybeachseafoodrestaurant/,0793 547 853
1607,"Phuong's Beach Restaurant, Hoi An",Nguyen Phan Vinh Hoi An 56000,https://www.bing.com/maps?cp=15.915273666381836%7E108.33690643310547&lvl=17.0&q=Phuong's%20Beach%20Restaurant%2C%20Hoi%20An%20%2C%20Nguyen%20Phan%20Vinh%20Hoi%20An%2056000,15.91527367,108.3369064,5.0,Open · Closes 9 PM,https://www.facebook.com/people/Phuongs-Beach-Restaurant/100054385607336/,093 508 80 07
1608,Hon Restaurant - Hoi An,09 Lac Long Quan St Cua Dai Hoi An I- Quang Nam Province,https://www.bing.com/maps?cp=15.898497581481934%7E108.36246490478516&lvl=17.0&q=Hon%20Restaurant%20-%20Hoi%20An%20%2C%2009%20Lac%20Long%20Quan%20St%20Cua%20Dai%20Hoi%20An%20I-%20Quang%20Nam%20Province,15.89849758,108.3624649,4.5,Open · Closes 9:30 PM,https://nhahanghon.vn/,090 545 98 00
1609,Cao Cao Grasshopper Bar and Restaurant,22 Cửa Đại Hoi An 56000 Quảng Nam Province,https://www.bing.com/maps?cp=15.896772384643555%7E108.36475372314453&lvl=17.0&q=Cao%20Cao%20Grasshopper%20Bar%20and%20Restaurant%20%2C%2022%20C%E1%BB%ADa%20%C4%90%E1%BA%A1i%20Hoi%20An%2056000%20Qu%E1%BA%A3ng%20Nam%20Province,15.89677238,108.3647537,4.5,Open · Closes 10:30 PM,https://www.facebook.com/caolau22/,090 646 00 35
1610,Micasa Restaurant,Lac Long Quan Street Cam An Ward Hoi An 560000 Quang Nam Province,https://www.bing.com/maps?cp=15.899372100830078%7E108.35826110839844&lvl=17.0&q=Micasa%20Restaurant%20%2C%20Lac%20Long%20Quan%20Street%20Cam%20An%20Ward%20Hoi%20An%20560000%20Quang%20Nam%20Province,15.8993721,108.3582611,4.5,,,090 599 83 63
1611,Wild Beach Restaurant Hoi An,"Lac Long Quan Street, Tan Thinh, Cam An Hoi An 0905943034 Provincia De Quang Nam",https://www.bing.com/maps?cp=15.905488967895508%7E108.35289764404297&lvl=17.0&q=Wild%20Beach%20Restaurant%20Hoi%20An%20%2C%20Lac%20Long%20Quan%20Street%2C%20Tan%20Thinh%2C%20Cam%20An%20Hoi%20An%200905943034%20Provincia%20De%20Quang%20Nam,15.90548897,108.3528976,5.0,Open · Closes 9 PM,https://www.facebook.com/people/Wild-Beach-Hoi-An/100057411949712/,090 594 30 34
1612,Ram Spring Roll Restaurant,33 Cua Dai Hoi An 560000 廣南省,https://www.bing.com/maps?cp=15.896084785461426%7E108.3638916015625&lvl=17.0&q=Ram%20Spring%20Roll%20Restaurant%20%2C%2033%20Cua%20Dai%20Hoi%20An%20560000%20%E5%BB%A3%E5%8D%97%E7%9C%81,15.89608479,108.3638916,4.5,Open · Closes 10 PM,https://www.facebook.com/people/Ram-Springrolls-Restaurant/100063023212255/,090 523 34 22
1613,Nam Gia Seafood Restaurant,"Block 2, An Bang Beach An Bang Beach Hoi An Quang Nam Quang Nam Province",https://www.bing.com/maps?cp=15.913419723510742%7E108.34073638916016&lvl=17.0&q=Nam%20Gia%20Seafood%20Restaurant%20%2C%20Block%202%2C%20An%20Bang%20Beach%20An%20Bang%20Beach%20Hoi%20An%20Quang%20Nam%20Quang%20Nam%20Province,15.91341972,108.3407364,4.5,Open · Closes 10 PM,,090 520 60 76
1614,Bikini Bottom Express Hoi An,"Hai Bà Trưng, Bãi An Bàng Hoi An 560000",https://www.bing.com/maps?cp=15.912928581237793%7E108.34027862548828&lvl=17.0&q=Bikini%20Bottom%20Express%20Hoi%20An%20%2C%20Hai%20B%C3%A0%20Tr%C6%B0ng%2C%20B%C3%A3i%20An%20B%C3%A0ng%20Hoi%20An%20560000,15.91292858,108.3402786,5.0,Open · Closes 10 PM,https://www.bikinibottomexpress.com/,093 254 44 20
1615,"Kumquat Bbq Restaurant, Hoi An","Tra Que, Cam Ha, Hoi An 510000 Quang Nam Province",https://www.bing.com/maps?cp=15.90405559539795%7E108.33186340332031&lvl=17.0&q=Kumquat%20Bbq%20Restaurant%2C%20Hoi%20An%20%2C%20Tra%20Que%2C%20Cam%20Ha%2C%20Hoi%20An%20510000%20Quang%20Nam%20Province,15.9040556,108.3318634,,,http://www.kumquathoian.com/,098 959 59 23
1616,My Le's Restaurant - Hoi An,04 Lac Long Quan St Cua Dai Hoi An 51000 Quang Nam Province,https://www.bing.com/maps?cp=15.912429809570312%7E108.33588409423828&lvl=17.0&q=My%20Le's%20Restaurant%20-%20Hoi%20An%20%2C%2004%20Lac%20Long%20Quan%20St%20Cua%20Dai%20Hoi%20An%2051000%20Quang%20Nam%20Province,15.91242981,108.3358841,4.5,Open · Closes 10:30 PM,https://www.facebook.com/people/My-les-Restaurant-Hoi-an/100066895962265/,093 574 43 77
1617,Co Hong Restaurant,Lac Long Quan Street Hoi An 560000 Quang Nam Province,https://www.bing.com/maps?cp=15.902341842651367%7E108.35366821289062&lvl=17.0&q=Co%20Hong%20Restaurant%20%2C%20Lac%20Long%20Quan%20Street%20Hoi%20An%20560000%20Quang%20Nam%20Province,15.90234184,108.3536682,5.0,Open · Closes 10 PM,,0399 637 829
1618,Phuong Thinh Restaurant,"Hội An, 31 Phan Tình Hoi An 51315",https://www.bing.com/maps?cp=15.89818286895752%7E108.36196899414062&lvl=17.0&q=Phuong%20Thinh%20Restaurant%20%2C%20H%E1%BB%99i%20An%2C%2031%20Phan%20T%C3%ACnh%20Hoi%20An%2051315,15.89818287,108.361969,5.0,Open · Closes 10 PM,https://vietnam.worldplaces.me/review/88701438-phuong-thinh.html,091 403 76 56
1619,Sau Restaurant,"An Bang Beach, Cam An, Hoi An, Quang Nam, Viet Nam Hoi An 59000 Quảng Nam",https://www.bing.com/maps?cp=15.913477897644043%7E108.34095001220703&lvl=17.0&q=Sau%20Restaurant%20%2C%20An%20Bang%20Beach%2C%20Cam%20An%2C%20Hoi%20An%2C%20Quang%20Nam%2C%20Viet%20Nam%20Hoi%20An%2059000%20Qu%E1%BA%A3ng%20Nam,15.9134779,108.34095,4.0,,https://www.facebook.com/saurestaurant/,090 572 68 16
1620,Golden Nut Hoi An Restaurant,69 Lac Long Quan Cam An Hoi An 560000 Quang Nam Province,https://www.bing.com/maps?cp=15.903762817382812%7E108.35082244873047&lvl=17.0&q=Golden%20Nut%20Hoi%20An%20Restaurant%20%2C%2069%20Lac%20Long%20Quan%20Cam%20An%20Hoi%20An%20560000%20Quang%20Nam%20Province,15.90376282,108.3508224,5.0,Open · Closes 11 PM,https://www.facebook.com/people/Golden-Nut-Hoi-An-Restaurant/100063453287029/,091 443 53 33
1621,"Cay Me Restaurant An Bang, Hoi An","Group 8, An Bang Village, Cam An An Bang Beach Hoi An 563865 Quang Nam Province",https://www.bing.com/maps?cp=15.91385555267334%7E108.33648681640625&lvl=17.0&q=Cay%20Me%20Restaurant%20An%20Bang%2C%20Hoi%20An%20%2C%20Group%208%2C%20An%20Bang%20Village%2C%20Cam%20An%20An%20Bang%20Beach%20Hoi%20An%20563865%20Quang%20Nam%20Province,15.91385555,108.3364868,4.5,,,093 573 22 82
1622,Nhu Bau Restaurant,Au Co Street Hoi An Vietnam Quang Nam Province,https://www.bing.com/maps?cp=15.886089324951172%7E108.37849426269531&lvl=17.0&q=Nhu%20Bau%20Restaurant%20%2C%20Au%20Co%20Street%20Hoi%20An%20Vietnam%20Quang%20Nam%20Province,15.88608932,108.3784943,5.0,Closed · Opens noon,http://nhubau1.weebly.com/,093 533 64 64
1623,Dan Tri Restaurant,Tan Hiep Cham Island 560000,https://www.bing.com/maps?cp=15.9572172164917%7E108.50684356689453&lvl=17.0&q=Dan%20Tri%20Restaurant%20%2C%20Tan%20Hiep%20Cham%20Island%20560000,15.95721722,108.5068436,4.5,Open · Closes 2 PM,,090 646 00 30
1624,Purple Lantern( An Bang Beach Hoi An),"Alley 157 Nguyen Phan Vinh Street, An Bang Village, Cam An Ward, From The School Head North 50m Then Turn Left Down The Lane - Sign Nou11.30am Hoi An 560000",https://www.bing.com/maps?cp=15.913744926452637%7E108.33675384521484&lvl=17.0&q=Purple%20Lantern(%20An%20Bang%20Beach%20Hoi%20An)%20%2C%20Alley%20157%20Nguyen%20Phan%20Vinh%20Street%2C%20An%20Bang%20Village%2C%20Cam%20An%20Ward%2C%20From%20The%20School%20Head%20North%2050m%20Then%20Turn%20Left%20Down%20The%20Lane%20-%20Sign%20Nou11.30am%20Hoi%20An%20560000,15.91374493,108.3367538,5.0,Opens in 2 mins,https://www.facebook.com/profile.php/?id=100063703864273,093 542 01 90
1625,Am Vegetarian & Hideaway,bầu ốc hạ 1 Hoi An 564070,https://www.bing.com/maps?cp=15.898120880126953%7E108.31763458251953&lvl=17.0&q=Am%20Vegetarian%20%26%20Hideaway%20%2C%20b%E1%BA%A7u%20%E1%BB%91c%20h%E1%BA%A1%201%20Hoi%20An%20564070,15.89812088,108.3176346,5.0,Open · Closes 10 PM,https://www.facebook.com/Amvegetarianhideaway/,090 897 65 78
1626,Red Bean Restaurant,132 Hung Vuong street Hoi An 051 Quảng Nam,https://www.bing.com/maps?cp=15.879898071289062%7E108.31625366210938&lvl=17.0&q=Red%20Bean%20Restaurant%20%2C%20132%20Hung%20Vuong%20street%20Hoi%20An%20051%20Qu%E1%BA%A3ng%20Nam,15.87989807,108.3162537,5.0,Open · Closes 10 PM,https://hoian.redbeanrestaurants.com/,0235 3915 912
1627,Bê Thui Bảy Phương,"601 Nguyễn Tất Thành, Thanh Hà, Hội An, Quảng Nam 563981, Vietnam Quảng Nam 563981 Quảng Nam",https://www.bing.com/maps?cp=15.903214454650879%7E108.28495025634766&lvl=17.0&q=B%C3%AA%20Thui%20B%E1%BA%A3y%20Ph%C6%B0%C6%A1ng%20%2C%20601%20Nguy%E1%BB%85n%20T%E1%BA%A5t%20Th%C3%A0nh%2C%20Thanh%20H%C3%A0%2C%20H%E1%BB%99i%20An%2C%20Qu%E1%BA%A3ng%20Nam%20563981%2C%20Vietnam%20Qu%E1%BA%A3ng%20Nam%20563981%20Qu%E1%BA%A3ng%20Nam,15.90321445,108.2849503,,,,090 592 29 28
1628,Làng Chài Quán,333 Trần Thủ Độ Quang Nam >,https://www.bing.com/maps?cp=15.926019668579102%7E108.2593994140625&lvl=17.0&q=L%C3%A0ng%20Ch%C3%A0i%20Qu%C3%A1n%20%2C%20333%20Tr%E1%BA%A7n%20Th%E1%BB%A7%20%C4%90%E1%BB%99%20Quang%20Nam%20%3E,15.92601967,108.2593994,,,https://m.facebook.com/langchai.333/,0794 542 363
1629,Mi Quang Ba Mua,44 Le Dinh Duong Đà Nẵng 550000 Vietnam,https://www.bing.com/maps?cp=15.890263557434082%7E108.25067138671875&lvl=17.0&q=Mi%20Quang%20Ba%20Mua%20%2C%2044%20Le%20Dinh%20Duong%20%C4%90%C3%A0%20N%E1%BA%B5ng%20550000%20Vietnam,15.89026356,108.2506714,,,http://myquangbamua.com/,0236 3540 199
1630,Buffet KenLy BBQ và LẨU 109k - Hội An,79 Đường Nguyễn Chí Thanh/tp Hội An Quang Nam 054 Province De Quang Nam,https://www.bing.com/maps?cp=15.899286270141602%7E108.31898498535156&lvl=17.0&q=Buffet%20KenLy%20BBQ%20v%C3%A0%20L%E1%BA%A8U%20109k%20-%20H%E1%BB%99i%20An%20%2C%2079%20%C4%90%C6%B0%E1%BB%9Dng%20Nguy%E1%BB%85n%20Ch%C3%AD%20Thanh%2Ftp%20H%E1%BB%99i%20An%20Quang%20Nam%20054%20Province%20De%20Quang%20Nam,15.89928627,108.318985,,Closed · Opens 4 PM,https://www.facebook.com/buffetkenlyhoian/,098 395 00 21
1631,Green Heaven Restaurant,"25 La Hoi, Minh An Hoi An 84510 Quảng Nam",https://www.bing.com/maps?cp=15.87571907043457%7E108.32367706298828&lvl=17.0&q=Green%20Heaven%20Restaurant%20%2C%2025%20La%20Hoi%2C%20Minh%20An%20Hoi%20An%2084510%20Qu%E1%BA%A3ng%20Nam,15.87571907,108.3236771,4.5,Open · Closes 11 PM,https://www.facebook.com/greenheavenrestaurant/,0235 3962 969
